row_id,user_email,user_full_name,user_phone,user_city,user_status,blood_type,donor_level,last_donation_date,preferred_channel,campaign_name,campaign_city,campaign_start_date,campaign_end_date,appointment_scheduled_at,appointment_status,appointment_location,notification_channel,notification_message,notification_status,notification_sent_at,ticket_id,ticket_subject,ticket_category,ticket_priority,ticket_status,ticket_tag_1,ticket_tag_2,ticket_tag_3,event_type,event_at,message_author_type,message_author_name,message_body,attachment_url,related_type,related_ref
213,user073@mail.com,Daniel Torres,3585064317,Medellin,ACTIVE,O+,BRONZE,2025-11-25,WHATSAPP,Donacion Consciente - Valle de Aburra,Itagui,2026-02-01,2026-03-15,,,,,,,,TCK-000008,Problema con verificación de correo,ACCOUNT,P1,OPEN,duplicate,,,TICKET_MESSAGE,2026-02-12 17:03:00,AGENT,Support Lina,¿Puedes confirmar tu número/correo?,,APPOINTMENT,APPT-000189
214,user160@mail.com,Felipe Mejia,3629619431,Medellin,ACTIVE,A+,SILVER,2026-02-10,WHATSAPP,Reto Vida 2026 - Medellin,Bogota,2026-02-01,2026-03-15,,,,,,,,TCK-000025,No me llegó el recordatorio,OTHER,P1,OPEN,access,duplicate,,TICKET_MESSAGE,2026-02-17 21:00:00,USER,Felipe Mejia,"Sí, confirmo los datos.",,NOTIFICATION,NOTIF-000288
215,user054@mail.com,Maria Rojas,3139904902,Sabaneta,INACTIVE,B+,BRONZE,2026-01-28,EMAIL,Reto Vida 2026 - Medellin,Bogota,2026-02-01,2026-03-15,,,,,,,,TCK-000079,Me aparece mi cuenta duplicada,APPOINTMENTS,P2,IN_PROGRESS,sms,,,TICKET_STATUS_CHANGED,2026-02-14 02:34:00,SYSTEM,system,Status changed from OPEN to IN_PROGRESS,,NOTIFICATION,NOTIF-000273
216,user040@mail.com,Maria Navarro,3299124190,Envigado,INACTIVE,AB+,GOLD,2025-10-21,WHATSAPP,Jornada Salvadores de Vida,Medellin,2026-02-01,2026-03-15,,,,,,,,TCK-000006,El SMS falló,NOTIFICATIONS,P3,IN_PROGRESS,reschedule,bug,,TICKET_STATUS_CHANGED,2026-02-16 14:22:00,SYSTEM,system,Status changed from OPEN to IN_PROGRESS,,APPOINTMENT,APPT-000080
217,user046@mail.com,Andres Castro,3313518233,Bello,INACTIVE,B+,GOLD,2026-01-29,SMS,Reto Vida 2026 - Medellin,Envigado,2026-02-01,2026-03-15,,,,,,,,TCK-000062,Problema con verificación de correo,APPOINTMENTS,P1,OPEN,reminder,,,TICKET_MESSAGE,2026-02-10 19:50:00,AGENT,Support Maria,Voy a escalarlo al proveedor.,,APPOINTMENT,APPT-000051
218,user101@mail.com,Sofia Bernal,3790104328,Bello,INACTIVE,O-,SILVER,2025-10-31,EMAIL,Semana del Donante - Bogota,Envigado,2026-02-01,2026-03-15,,,,,,,,TCK-000041,Error al confirmar cita,APPOINTMENTS,P3,OPEN,bug,email,duplicate,TICKET_MESSAGE,2026-02-20 11:19:00,USER,Sofia Bernal,Adjunto evidencia.,,APPOINTMENT,APPT-000284
219,user164@mail.com,Santiago Herrera,3715437993,Sabaneta,ACTIVE,A+,SILVER,2025-09-02,EMAIL,Reto Vida 2026 - Medellin,Medellin,2026-02-01,2026-03-15,,,,,,,,TCK-000055,El SMS falló,CAMPAIGNS,P4,CLOSED,reminder,timezone,,TICKET_STATUS_CHANGED,2026-02-14 12:54:00,SYSTEM,system,Status changed from IN_PROGRESS to CLOSED,,APPOINTMENT,APPT-000083
220,user112@mail.com,Sara Gomez,3715518844,Bogota,ACTIVE,B-,GOLD,2025-10-28,WHATSAPP,Donacion Consciente - Valle de Aburra,Sabaneta,2026-02-01,2026-03-15,,,,,,,,TCK-000097,No me llegó el recordatorio,OTHER,P2,OPEN,failed,reminder,,TICKET_MESSAGE,2026-02-10 23:32:00,AGENT,Support Juan,Gracias por reportarlo. Estoy revisando.,,NOTIFICATION,NOTIF-000023
221,user071@mail.com,Sara Herrera,3612004711,Bogota,ACTIVE,AB+,SILVER,2025-12-04,SMS,Semana del Donante - Bogota,Bello,2026-02-01,2026-03-15,,,,,,,,TCK-000069,No me llegó el recordatorio,ACCOUNT,P4,OPEN,ui,provider,duplicate,TICKET_MESSAGE,2026-02-12 03:48:00,AGENT,Support Maria,¿Puedes confirmar tu número/correo?,,NOTIFICATION,NOTIF-000116
222,user048@mail.com,Sofia Bernal,3109477752,Medellin,ACTIVE,AB-,BRONZE,2025-09-17,EMAIL,Donacion Consciente - Valle de Aburra,Medellin,2026-02-01,2026-03-15,,,,,,,,TCK-000053,Problema con verificación de correo,APPOINTMENTS,P3,OPEN,reminder,sms,failed,TICKET_MESSAGE,2026-02-12 13:14:00,USER,Sofia Bernal,Adjunto evidencia.,,NOTIFICATION,NOTIF-000188
223,user104@mail.com,Paula Navarro,3405153195,Bogota,ACTIVE,B-,GOLD,2025-11-26,SMS,Reto Vida 2026 - Medellin,Medellin,2026-02-01,2026-03-15,,,,,,,,TCK-000098,No me llegó el recordatorio,ACCOUNT,P4,OPEN,ui,reminder,provider,TICKET_MESSAGE,2026-02-18 07:23:00,AGENT,Support Juan,Gracias por reportarlo. Estoy revisando.,,APPOINTMENT,APPT-000198
224,user046@mail.com,Andres Castro,3313518233,Bello,INACTIVE,B+,GOLD,2026-01-29,SMS,Semana del Donante - Bogota,Itagui,2026-02-01,2026-03-15,,,,,,,,TCK-000062,Problema con verificación de correo,APPOINTMENTS,P1,OPEN,provider,access,timezone,TICKET_CREATED,2026-02-10 16:41:00,USER,Andres Castro,No me funciona desde ayer.,,APPOINTMENT,APPT-000051
225,user004@mail.com,Valentina Diaz,3034131647,Bello,ACTIVE,A+,SILVER,2025-11-30,WHATSAPP,Semana del Donante - Bogota,Bello,2026-02-01,2026-03-15,,,,,,,,TCK-000005,No veo la campaña en mi ciudad,ACCOUNT,P2,IN_PROGRESS,duplicate,bug,access,TICKET_STATUS_CHANGED,2026-02-16 15:09:00,SYSTEM,system,Status changed from OPEN to IN_PROGRESS,,NOTIFICATION,NOTIF-000188
226,user118@mail.com,Camilo Gomez,3767735925,Bello,ACTIVE,B-,SILVER,2025-10-04,EMAIL,Donacion Consciente - Valle de Aburra,Sabaneta,2026-02-01,2026-03-15,,,,,,,,TCK-000040,El SMS falló,NOTIFICATIONS,P1,OPEN,bug,sms,,TICKET_CREATED,2026-02-19 08:52:00,USER,Camilo Gomez,Tengo un problema y no sé qué pasó.,https://example.local/att/screenshot.png,APPOINTMENT,APPT-000092
227,user130@mail.com,Andres Diaz,3574733848,Bello,ACTIVE,A+,BRONZE,2026-02-05,SMS,Reto Vida 2026 - Medellin,Itagui,2026-02-01,2026-03-15,,,,,,,,TCK-000047,No puedo reprogramar mi cita,APPOINTMENTS,P1,OPEN,timezone,reminder,,TICKET_MESSAGE,2026-02-17 12:17:00,USER,Andres Diaz,"Sí, confirmo los datos.",,NOTIFICATION,NOTIF-000462
228,user021@mail.com,Maria Torres,3182449353,Bello,ACTIVE,AB-,SILVER,2025-09-14,WHATSAPP,Jornada Salvadores de Vida,Sabaneta,2026-02-01,2026-03-15,,,,,,,,TCK-000033,El SMS falló,CAMPAIGNS,P4,IN_PROGRESS,verification,,,TICKET_STATUS_CHANGED,2026-02-14 01:21:00,SYSTEM,system,Status changed from OPEN to IN_PROGRESS,,NOTIFICATION,NOTIF-000229
229,user104@mail.com,Paula Navarro,3405153195,Bogota,ACTIVE,B-,GOLD,2025-11-26,SMS,Reto Vida 2026 - Medellin,Medellin,2026-02-01,2026-03-15,,,,,,,,TCK-000098,No me llegó el recordatorio,ACCOUNT,P4,OPEN,whatsapp,bug,provider,TICKET_MESSAGE,2026-02-18 08:58:00,AGENT,Support Juan,"Ya validé el estado, te cuento:",,APPOINTMENT,APPT-000198
230,user043@mail.com,Maria Cortes,3379965075,Bogota,INACTIVE,A-,SILVER,2025-11-06,EMAIL,Reto Vida 2026 - Medellin,Envigado,2026-02-01,2026-03-15,,,,,,,,TCK-000010,No veo la campaña en mi ciudad,CAMPAIGNS,P3,CLOSED,bug,whatsapp,,TICKET_STATUS_CHANGED,2026-02-14 13:10:00,SYSTEM,system,Status changed from IN_PROGRESS to CLOSED,,APPOINTMENT,APPT-000275
231,user164@mail.com,Santiago Herrera,3715437993,Sabaneta,ACTIVE,A+,SILVER,2025-09-02,EMAIL,Semana del Donante - Bogota,Bogota,2026-02-01,2026-03-15,,,,,,,,TCK-000055,El SMS falló,CAMPAIGNS,P4,OPEN,email,,,TICKET_MESSAGE,2026-02-14 10:43:00,USER,Santiago Herrera,Adjunto evidencia.,,APPOINTMENT,APPT-000083
232,user073@mail.com,Daniel Torres,3585064317,Medellin,ACTIVE,O+,BRONZE,2025-11-25,WHATSAPP,Reto Vida 2026 - Medellin,Medellin,2026-02-01,2026-03-15,,,,,,,,TCK-000056,No puedo reprogramar mi cita,APPOINTMENTS,P2,IN_PROGRESS,verification,timezone,failed,TICKET_STATUS_CHANGED,2026-02-18 04:41:00,SYSTEM,system,Status changed from OPEN to IN_PROGRESS,,APPOINTMENT,APPT-000018
233,user166@mail.com,Luisa Herrera,3793564651,Itagui,ACTIVE,A+,GOLD,2026-01-19,WHATSAPP,Reto Vida 2026 - Medellin,Envigado,2026-02-01,2026-03-15,,,,,,,,TCK-000090,El SMS falló,ACCOUNT,P3,OPEN,failed,,,TICKET_MESSAGE,2026-02-19 04:17:00,AGENT,Support Maria,Voy a escalarlo al proveedor.,,NOTIFICATION,NOTIF-000390
234,user021@mail.com,Maria Torres,3182449353,Bello,ACTIVE,AB-,SILVER,2025-09-14,WHATSAPP,Reto Vida 2026 - Medellin,Medellin,2026-02-01,2026-03-15,,,,,,,,TCK-000033,El SMS falló,CAMPAIGNS,P4,OPEN,bug,whatsapp,sms,TICKET_MESSAGE,2026-02-13 22:37:00,AGENT,Support Andres,"Ya validé el estado, te cuento:",,NOTIFICATION,NOTIF-000229
235,user050@mail.com,Sara Herrera,3964990913,Bello,ACTIVE,B+,GOLD,2025-09-21,WHATSAPP,Jornada Salvadores de Vida,Medellin,2026-02-01,2026-03-15,,,,,,,,TCK-000038,El SMS falló,CAMPAIGNS,P2,OPEN,sms,access,whatsapp,TICKET_CREATED,2026-02-18 16:43:00,USER,Sara Herrera,No me funciona desde ayer.,,APPOINTMENT,APPT-000089
236,user004@mail.com,Valentina Diaz,3034131647,Bello,ACTIVE,A+,SILVER,2025-11-30,WHATSAPP,Reto Vida 2026 - Medellin,Sabaneta,2026-02-01,2026-03-15,,,,,,,,TCK-000005,No veo la campaña en mi ciudad,ACCOUNT,P2,RESOLVED,bug,timezone,ui,TICKET_STATUS_CHANGED,2026-02-16 19:04:00,SYSTEM,system,Status changed from IN_PROGRESS to RESOLVED,,NOTIFICATION,NOTIF-000188
237,user136@mail.com,Andres Rojas,3453017426,Bello,ACTIVE,O-,GOLD,2025-11-15,EMAIL,Donacion Consciente - Valle de Aburra,Bogota,2026-02-01,2026-03-15,,,,,,,,TCK-000028,No puedo actualizar mis datos,NOTIFICATIONS,P1,OPEN,whatsapp,reminder,,TICKET_MESSAGE,2026-02-20 12:10:00,USER,Andres Rojas,Adjunto evidencia.,https://example.local/att/evidence.png,APPOINTMENT,APPT-000356
238,user033@mail.com,Felipe Suarez,3798687277,Envigado,ACTIVE,B+,GOLD,2026-01-03,SMS,Reto Vida 2026 - Medellin,Envigado,2026-02-01,2026-03-15,,,,,,,,TCK-000096,Me aparece mi cuenta duplicada,OTHER,P1,OPEN,sms,,,TICKET_MESSAGE,2026-02-20 03:13:00,USER,Felipe Suarez,"Gracias, quedo atento.",https://example.local/att/evidence.png,APPOINTMENT,APPT-000057
239,user144@mail.com,Sara Vargas,3830284395,Itagui,ACTIVE,A-,SILVER,2025-10-07,SMS,Donacion Consciente - Valle de Aburra,Envigado,2026-02-01,2026-03-15,,,,,,,,TCK-000054,No puedo reprogramar mi cita,CAMPAIGNS,P1,OPEN,verification,provider,,TICKET_CREATED,2026-02-19 14:13:00,USER,Sara Vargas,"Hola, necesito ayuda con esto.",,APPOINTMENT,APPT-000111
240,user052@mail.com,Sara Diaz,3349361832,Envigado,ACTIVE,O-,BRONZE,2025-10-13,EMAIL,Semana del Donante - Bogota,Sabaneta,2026-02-01,2026-03-15,,,,,,,,TCK-000067,El SMS falló,APPOINTMENTS,P1,RESOLVED,email,whatsapp,,TICKET_STATUS_CHANGED,2026-02-17 17:37:00,SYSTEM,system,Status changed from IN_PROGRESS to RESOLVED,,APPOINTMENT,APPT-000125
241,user010@mail.com,Luisa Bernal,3015430391,Medellin,INACTIVE,O-,GOLD,2025-10-03,WHATSAPP,Reto Vida 2026 - Medellin,Envigado,2026-02-01,2026-03-15,,,,,,,,TCK-000072,No me llegó el recordatorio,CAMPAIGNS,P4,OPEN,failed,,,TICKET_MESSAGE,2026-02-16 11:14:00,AGENT,Support Maria,Voy a escalarlo al proveedor.,,APPOINTMENT,APPT-000266
242,user104@mail.com,Paula Navarro,3405153195,Bogota,ACTIVE,B-,GOLD,2025-11-26,SMS,Donacion Consciente - Valle de Aburra,Medellin,2026-02-01,2026-03-15,,,,,,,,TCK-000082,No veo la campaña en mi ciudad,OTHER,P1,OPEN,whatsapp,sms,reminder,TICKET_CREATED,2026-02-17 16:07:00,USER,Paula Navarro,Tengo un problema y no sé qué pasó.,https://example.local/att/screenshot.png,NOTIFICATION,NOTIF-000254
243,user011@mail.com,Julian Gomez,3489638346,Bello,ACTIVE,AB-,GOLD,2025-12-25,WHATSAPP,Semana del Donante - Bogota,Sabaneta,2026-02-01,2026-03-15,,,,,,,,TCK-000044,El SMS falló,CAMPAIGNS,P2,RESOLVED,failed,access,reminder,TICKET_STATUS_CHANGED,2026-02-13 09:59:00,SYSTEM,system,Status changed from IN_PROGRESS to RESOLVED,,NOTIFICATION,NOTIF-000190
244,user008@mail.com,Laura Mejia,3697848018,Envigado,ACTIVE,O-,SILVER,2025-12-21,WHATSAPP,Jornada Salvadores de Vida,Itagui,2026-02-01,2026-03-15,,,,,,,,TCK-000019,No puedo reprogramar mi cita,APPOINTMENTS,P4,OPEN,ui,verification,reminder,TICKET_MESSAGE,2026-02-14 08:14:00,USER,Laura Mejia,"Sí, confirmo los datos.",,APPOINTMENT,APPT-000052
245,user146@mail.com,Carolina Suarez,3662462873,Bogota,ACTIVE,A+,SILVER,2025-09-15,SMS,Reto Vida 2026 - Medellin,Sabaneta,2026-02-01,2026-03-15,,,,,,,,TCK-000015,Problema con verificación de correo,OTHER,P2,OPEN,sms,,,TICKET_CREATED,2026-02-15 21:55:00,USER,Carolina Suarez,"Hola, necesito ayuda con esto.",,NOTIFICATION,NOTIF-000090
246,user058@mail.com,Felipe Arias,3131712748,Bello,ACTIVE,AB+,SILVER,2025-12-30,WHATSAPP,Donacion Consciente - Valle de Aburra,Itagui,2026-02-01,2026-03-15,,,,,,,,TCK-000020,No puedo reprogramar mi cita,OTHER,P1,OPEN,reminder,verification,failed,TICKET_MESSAGE,2026-02-18 01:45:00,AGENT,Support Lina,Gracias por reportarlo. Estoy revisando.,,APPOINTMENT,APPT-000044
247,user051@mail.com,Juan Gomez,3812067974,Medellin,ACTIVE,B+,GOLD,2025-11-12,SMS,Semana del Donante - Bogota,Sabaneta,2026-02-01,2026-03-15,,,,,,,,TCK-000080,El SMS falló,CAMPAIGNS,P2,IN_PROGRESS,verification,whatsapp,,TICKET_STATUS_CHANGED,2026-02-15 13:56:00,SYSTEM,system,Status changed from OPEN to IN_PROGRESS,,NOTIFICATION,NOTIF-000050
248,user062@mail.com,Sara Rojas,3262174596,Bello,ACTIVE,B-,GOLD,2026-01-15,EMAIL,Donacion Consciente - Valle de Aburra,Medellin,2026-02-01,2026-03-15,,,,,,,,TCK-000091,Me aparece mi cuenta duplicada,CAMPAIGNS,P1,OPEN,email,verification,provider,TICKET_MESSAGE,2026-02-19 22:54:00,AGENT,Support Andres,Gracias por reportarlo. Estoy revisando.,,NOTIFICATION,NOTIF-000274
249,user085@mail.com,Julian Herrera,3036900343,Bogota,ACTIVE,B+,SILVER,2025-10-01,WHATSAPP,Jornada Salvadores de Vida,Envigado,2026-02-01,2026-03-15,,,,,,,,TCK-000039,No puedo actualizar mis datos,ACCOUNT,P3,OPEN,bug,,,TICKET_MESSAGE,2026-02-19 22:50:00,AGENT,Support Lina,"Ya validé el estado, te cuento:",,NOTIFICATION,NOTIF-000288
250,user177@mail.com,Valentina Mejia,3887676772,Medellin,ACTIVE,A-,SILVER,2025-09-09,EMAIL,Jornada Salvadores de Vida,Bello,2026-02-05,2026-03-01,,,,SMS,Tu cita fue reprogramada,QUEUED,2026-02-20 13:57:00,,,,,,,,,NOTIFICATION_SENT,2026-02-20 13:57:00,,,,,NOTIFICATION,NOTIF-000141
251,user050@mail.com,Sara Herrera,3964990913,Bello,ACTIVE,B+,GOLD,2025-09-21,WHATSAPP,Jornada Salvadores de Vida,Sabaneta,2026-02-01,2026-03-15,,,,,,,,TCK-000038,El SMS falló,CAMPAIGNS,P2,OPEN,ui,,,TICKET_MESSAGE,2026-02-18 17:26:00,AGENT,Support Lina,"Ya validé el estado, te cuento:",,APPOINTMENT,APPT-000089
252,user158@mail.com,Sofia Mejia,3142939685,Sabaneta,ACTIVE,O-,GOLD,2025-11-28,WHATSAPP,Donacion Consciente - Valle de Aburra,Itagui,2026-02-01,2026-03-15,,,,,,,,TCK-000076,Error al confirmar cita,CAMPAIGNS,P1,IN_PROGRESS,verification,timezone,whatsapp,TICKET_STATUS_CHANGED,2026-02-19 14:00:00,SYSTEM,system,Status changed from OPEN to IN_PROGRESS,,NOTIFICATION,NOTIF-000287
253,user149@mail.com,David Bernal,3393638546,Sabaneta,ACTIVE,B+,SILVER,2025-12-02,SMS,Semana del Donante - Bogota,Bogota,2026-02-01,2026-03-15,,,,,,,,TCK-000042,No puedo reprogramar mi cita,ACCOUNT,P3,OPEN,verification,bug,,TICKET_MESSAGE,2026-02-13 21:14:00,USER,David Bernal,"Sí, confirmo los datos.",,APPOINTMENT,APPT-000052
254,user135@mail.com,Santiago Suarez,3161227530,Envigado,INACTIVE,A-,SILVER,2025-11-08,EMAIL,Donacion Consciente - Valle de Aburra,Itagui,2026-02-01,2026-03-15,,,,,,,,TCK-000078,Error al confirmar cita,APPOINTMENTS,P1,OPEN,provider,email,reminder,TICKET_MESSAGE,2026-02-12 18:59:00,AGENT,Support Lina,Gracias por reportarlo. Estoy revisando.,,APPOINTMENT,APPT-000399
255,user067@mail.com,Paula Castro,3090974395,Bogota,ACTIVE,B+,GOLD,2026-02-16,SMS,Jornada Salvadores de Vida,Bogota,2026-02-01,2026-03-15,,,,,,,,TCK-000086,No me llegó el recordatorio,CAMPAIGNS,P2,OPEN,whatsapp,,,TICKET_MESSAGE,2026-02-12 03:07:00,USER,Paula Castro,Adjunto evidencia.,,NOTIFICATION,NOTIF-000044
256,user088@mail.com,Juan Arias,3968164535,Bogota,ACTIVE,O-,GOLD,2026-01-09,WHATSAPP,Donacion Consciente - Valle de Aburra,Sabaneta,2026-02-01,2026-03-15,,,,,,,,TCK-000026,Error al confirmar cita,OTHER,P4,OPEN,bug,email,failed,TICKET_CREATED,2026-02-12 06:25:00,USER,Juan Arias,"Hola, necesito ayuda con esto.",,NOTIFICATION,NOTIF-000433
257,user066@mail.com,Andres Arias,3474367136,Itagui,ACTIVE,B+,GOLD,2025-11-15,WHATSAPP,Semana del Donante - Bogota,Sabaneta,2026-02-01,2026-03-15,,,,,,,,TCK-000030,Me aparece mi cuenta duplicada,CAMPAIGNS,P3,OPEN,whatsapp,,,TICKET_CREATED,2026-02-11 11:15:00,USER,Andres Arias,¿Me pueden confirmar si está bien?,,NOTIFICATION,NOTIF-000026
258,user073@mail.com,Daniel Torres,3585064317,Medellin,ACTIVE,O+,BRONZE,2025-11-25,WHATSAPP,Semana del Donante - Bogota,Sabaneta,2026-02-01,2026-03-15,,,,,,,,TCK-000056,No puedo reprogramar mi cita,APPOINTMENTS,P2,OPEN,failed,reschedule,verification,TICKET_MESSAGE,2026-02-18 02:26:00,AGENT,Support Andres,¿Puedes confirmar tu número/correo?,,APPOINTMENT,APPT-000018
259,user101@mail.com,Sofia Bernal,3790104328,Bello,INACTIVE,O-,SILVER,2025-10-31,EMAIL,Reto Vida 2026 - Medellin,Itagui,2026-02-01,2026-03-15,,,,,,,,TCK-000041,Error al confirmar cita,APPOINTMENTS,P3,OPEN,sms,failed,reminder,TICKET_MESSAGE,2026-02-20 09:19:00,AGENT,Support Lina,"Ya validé el estado, te cuento:",,APPOINTMENT,APPT-000284
260,user144@mail.com,Sara Vargas,3830284395,Itagui,ACTIVE,A-,SILVER,2025-10-07,SMS,Jornada Salvadores de Vida,Sabaneta,2026-02-01,2026-03-15,,,,,,,,TCK-000054,No puedo reprogramar mi cita,CAMPAIGNS,P1,OPEN,bug,email,failed,TICKET_MESSAGE,2026-02-19 19:22:00,AGENT,Support Maria,"Ya validé el estado, te cuento:",,APPOINTMENT,APPT-000111
261,user166@mail.com,Luisa Herrera,3793564651,Itagui,ACTIVE,A+,GOLD,2026-01-19,WHATSAPP,Reto Vida 2026 - Medellin,Bello,2026-02-01,2026-03-15,,,,,,,,TCK-000100,El SMS falló,ACCOUNT,P2,OPEN,verification,,,TICKET_MESSAGE,2026-02-20 00:46:00,AGENT,Support Maria,"Ya validé el estado, te cuento:",,APPOINTMENT,APPT-000119
262,user101@mail.com,Sofia Bernal,3790104328,Bello,INACTIVE,O-,SILVER,2025-10-31,EMAIL,Jornada Salvadores de Vida,Sabaneta,2026-02-01,2026-03-15,,,,,,,,TCK-000041,Error al confirmar cita,APPOINTMENTS,P3,OPEN,sms,,,TICKET_MESSAGE,2026-02-20 12:33:00,AGENT,Support Lina,¿Puedes confirmar tu número/correo?,,APPOINTMENT,APPT-000284
263,user096@mail.com,Andres Torres,3888059296,Bogota,ACTIVE,A+,GOLD,2026-02-07,WHATSAPP,Jornada Salvadores de Vida,Medellin,2026-02-01,2026-03-15,,,,,,,,TCK-000057,No veo la campaña en mi ciudad,CAMPAIGNS,P4,IN_PROGRESS,ui,verification,reminder,TICKET_STATUS_CHANGED,2026-02-18 17:18:00,SYSTEM,system,Status changed from OPEN to IN_PROGRESS,,APPOINTMENT,APPT-000084
264,user166@mail.com,Luisa Herrera,3793564651,Itagui,ACTIVE,A+,GOLD,2026-01-19,WHATSAPP,Semana del Donante - Bogota,Bogota,2026-02-01,2026-03-15,,,,,,,,TCK-000100,El SMS falló,ACCOUNT,P2,OPEN,provider,duplicate,bug,TICKET_MESSAGE,2026-02-19 22:13:00,AGENT,Support Maria,Voy a escalarlo al proveedor.,,APPOINTMENT,APPT-000119
265,user033@mail.com,Felipe Suarez,3798687277,Envigado,ACTIVE,B+,GOLD,2026-01-03,SMS,Reto Vida 2026 - Medellin,Bello,2026-02-01,2026-03-15,,,,,,,,TCK-000096,Me aparece mi cuenta duplicada,OTHER,P1,RESOLVED,reschedule,,,TICKET_STATUS_CHANGED,2026-02-20 07:54:00,SYSTEM,system,Status changed from IN_PROGRESS to RESOLVED,,APPOINTMENT,APPT-000057
266,user066@mail.com,Andres Arias,3474367136,Itagui,ACTIVE,B+,GOLD,2025-11-15,WHATSAPP,Semana del Donante - Bogota,Bogota,2026-02-01,2026-03-15,,,,,,,,TCK-000030,Me aparece mi cuenta duplicada,CAMPAIGNS,P3,RESOLVED,access,,,TICKET_STATUS_CHANGED,2026-02-11 19:11:00,SYSTEM,system,Status changed from IN_PROGRESS to RESOLVED,,NOTIFICATION,NOTIF-000026
267,user033@mail.com,Felipe Suarez,3798687277,Envigado,ACTIVE,B+,GOLD,2026-01-03,SMS,Donacion Consciente - Valle de Aburra,Itagui,2026-02-01,2026-03-15,,,,,,,,TCK-000096,Me aparece mi cuenta duplicada,OTHER,P1,IN_PROGRESS,verification,timezone,failed,TICKET_STATUS_CHANGED,2026-02-20 03:45:00,SYSTEM,system,Status changed from OPEN to IN_PROGRESS,,APPOINTMENT,APPT-000057
268,user164@mail.com,Santiago Herrera,3715437993,Sabaneta,ACTIVE,A+,SILVER,2025-09-02,EMAIL,Jornada Salvadores de Vida,Sabaneta,2026-02-01,2026-03-15,,,,,,,,TCK-000088,No puedo reprogramar mi cita,NOTIFICATIONS,P1,RESOLVED,access,email,provider,TICKET_STATUS_CHANGED,2026-02-19 11:31:00,SYSTEM,system,Status changed from IN_PROGRESS to RESOLVED,,NOTIFICATION,NOTIF-000337
269,user073@mail.com,Daniel Torres,3585064317,Medellin,ACTIVE,O+,BRONZE,2025-11-25,WHATSAPP,Donacion Consciente - Valle de Aburra,Bogota,2026-02-01,2026-03-15,,,,,,,,TCK-000056,No puedo reprogramar mi cita,APPOINTMENTS,P2,OPEN,bug,,,TICKET_MESSAGE,2026-02-18 04:35:00,USER,Daniel Torres,Adjunto evidencia.,,APPOINTMENT,APPT-000018
270,user118@mail.com,Camilo Gomez,3767735925,Bello,ACTIVE,B-,SILVER,2025-10-04,EMAIL,Donacion Consciente - Valle de Aburra,Bogota,2026-02-01,2026-03-15,,,,,,,,TCK-000040,El SMS falló,NOTIFICATIONS,P1,OPEN,duplicate,,,TICKET_MESSAGE,2026-02-19 14:14:00,AGENT,Support Lina,Gracias por reportarlo. Estoy revisando.,,APPOINTMENT,APPT-000092
271,user073@mail.com,Daniel Torres,3585064317,Medellin,ACTIVE,O+,BRONZE,2025-11-25,WHATSAPP,Donacion Consciente - Valle de Aburra,Bello,2026-02-01,2026-03-15,,,,,,,,TCK-000058,No me llegó el recordatorio,APPOINTMENTS,P4,OPEN,verification,email,reminder,TICKET_MESSAGE,2026-02-12 05:45:00,AGENT,Support Lina,"Ya validé el estado, te cuento:",,APPOINTMENT,APPT-000047
272,user085@mail.com,Julian Herrera,3036900343,Bogota,ACTIVE,B+,SILVER,2025-10-01,WHATSAPP,Semana del Donante - Bogota,Medellin,2026-02-01,2026-03-15,,,,,,,,TCK-000039,No puedo actualizar mis datos,ACCOUNT,P3,OPEN,access,,,TICKET_MESSAGE,2026-02-19 21:28:00,USER,Julian Herrera,"Sigue igual, no me deja.",,NOTIFICATION,NOTIF-000288
273,user101@mail.com,Sofia Bernal,3790104328,Bello,INACTIVE,O-,SILVER,2025-10-31,EMAIL,Donacion Consciente - Valle de Aburra,Bello,2026-02-01,2026-03-15,,,,,,,,TCK-000066,No puedo actualizar mis datos,OTHER,P1,OPEN,reschedule,provider,,TICKET_MESSAGE,2026-02-19 12:24:00,USER,Sofia Bernal,"Sí, confirmo los datos.",,NOTIFICATION,NOTIF-000149
274,user010@mail.com,Luisa Bernal,3015430391,Medellin,INACTIVE,O-,GOLD,2025-10-03,WHATSAPP,Semana del Donante - Bogota,Sabaneta,2026-02-01,2026-03-15,,,,,,,,TCK-000072,No me llegó el recordatorio,CAMPAIGNS,P4,CLOSED,bug,,,TICKET_STATUS_CHANGED,2026-02-16 21:22:00,SYSTEM,system,Status changed from IN_PROGRESS to CLOSED,,APPOINTMENT,APPT-000266
275,user023@mail.com,Felipe Perez,3598262045,Medellin,ACTIVE,A-,GOLD,2025-11-03,SMS,Donacion Consciente - Valle de Aburra,Itagui,2026-02-01,2026-03-15,,,,,,,,TCK-000021,Error al confirmar cita,OTHER,P4,OPEN,timezone,,,TICKET_CREATED,2026-02-15 13:06:00,USER,Felipe Perez,No me funciona desde ayer.,,NOTIFICATION,NOTIF-000267
276,user144@mail.com,Sara Vargas,3830284395,Itagui,ACTIVE,A-,SILVER,2025-10-07,SMS,Reto Vida 2026 - Medellin,Sabaneta,2026-02-01,2026-03-15,,,,,,,,TCK-000054,No puedo reprogramar mi cita,CAMPAIGNS,P1,OPEN,reschedule,,,TICKET_MESSAGE,2026-02-19 16:26:00,USER,Sara Vargas,Adjunto evidencia.,,APPOINTMENT,APPT-000111
